45045,Berton,,Organic,1/23/16,2/20/16,,,,,
45046,Strark,android web,Referral,1/1/16,1/9/16,1/15/16,Mitsubishi,Lancer,2008.0,
45047,Berton,ios web,Paid,1/12/16,2/15/16,,,,,
45048,Strark,other,Paid,1/8/16,1/10/16,1/10/16,Toyota,Prius V,2013.0,1/13/16
45049,Berton,mac,Referral,1/23/16,1/23/16,,,,,
45050,Strark,windows,Paid,1/30/16,1/30/16,2/6/16,Subaru,Outback,2013.0,
45051,Strark,mac,Paid,1/4/16,1/31/16,,,,,
45052,Berton,windows,Paid,1/14/16,1/15/16,,,,,
45053,Strark,android web,Referral,1/22/16,1/26/16,1/30/16,Honda,Civic,2015.0,
45054,Strark,,Referral,1/2/16,,,,,,
45055,Strark,android web,Referral,1/5/16,1/12/16,1/17/16,Honda,CR-V,2012.0,1/20/16
45056,Strark,android web,Organic,1/7/16,1/17/16,,,,,
45057,Berton,other,Organic,1/6/16,1/10/16,,,,,
45058,Berton,,Referral,1/10/16,1/16/16,,,,,
45059,Berton,ios web,Paid,1/12/16,1/13/16,,,,,
45060,Berton,ios web,Paid,1/7/16,1/12/16,,,,,
45061,Strark,mac,Organic,1/4/16,,,,,,
45062,Strark,ios web,Paid,1/26/16,2/8/16,2/15/16,Honda,Odyssey,2001.0,
45063,Berton,ios web,Referral,1/14/16,,,,,,
45064,Strark,other,Organic,1/7/16,1/15/16,,,,,
45065,Strark,android web,Paid,1/11/16,1/13/16,,,,,
45066,Strark,ios web,Paid,1/30/16,2/19/16,2/19/16,Lexus,IS,2015.0,
45067,Berton,ios web,Paid,1/25/16,,,,,,
45068,Strark,ios web,Paid,1/15/16,1/27/16,1/31/16,Toyota,Highlander,2008.0,2/6/16
45069,Strark,android web,Paid,1/5/16,1/8/16,,,,,
45070,Berton,ios web,Referral,1/6/16,1/15/16,1/15/16,BMW,X5,2003.0,1/16/16
45071,Wrouver,ios web,Paid,1/28/16,1/29/16,,,,,
45072,Strark,ios web,Paid,1/5/16,,,,,,
45073,Strark,android web,Referral,1/15/16,1/24/16,1/24/16,Toyota,Prius V,2010.0,1/29/16
45074,Wrouver,android web,Referral,1/19/16,1/19/16,1/22/16,Kia,Rio,2015.0,
45075,Strark,android web,Referral,1/25/16,2/17/16,,,,,
45076,Berton,other,Paid,1/27/16,2/10/16,,,,,
45077,Strark,other,Organic,1/28/16,1/30/16,1/30/16,Kia,Optima,2012.0,
45078,Berton,android web,Organic,1/27/16,2/2/16,,,,,
45079,Wrouver,windows,Organic,1/9/16,2/16/16,,,,,
45080,Wrouver,other,Paid,1/16/16,2/7/16,,,,,
45081,Wrouver,windows,Referral,1/13/16,1/22/16,,,,,
45082,Strark,ios web,Paid,1/6/16,,,,,,
45083,Strark,ios web,Paid,1/10/16,1/15/16,,,,,
45084,Berton,android web,Organic,1/18/16,2/18/16,,,,,
45085,Strark,android web,Organic,1/27/16,1/28/16,1/27/16,Hyundai,Accent,2013.0,1/29/16
45086,Strark,mac,Referral,1/14/16,1/16/16,1/16/16,Chrysler,300,2012.0,1/20/16
45087,Strark,ios web,Paid,1/23/16,1/23/16,,,,,
45088,Strark,windows,Organic,1/15/16,1/15/16,,,,,
45089,Strark,ios web,Referral,1/11/16,1/21/16,2/7/16,Chevrolet,Avalanche,2005.0,
45090,Berton,,Organic,1/24/16,1/31/16,,,,,
45091,Berton,,Referral,1/1/16,1/2/16,,,,,
45092,Berton,ios web,Referral,1/27/16,1/30/16,,,,,
45093,Berton,ios web,Organic,1/14/16,1/17/16,2/4/16,Honda,Civic,2014.0,2/12/16
45094,Berton,ios web,Referral,1/30/16,,,,,,
45095,Strark,ios web,Referral,1/26/16,1/31/16,,,,,
45096,Berton,,Organic,1/19/16,2/25/16,,,,,
45097,Strark,,Referral,1/4/16,,,,,,
45098,Berton,ios web,Referral,1/1/16,1/2/16,,,,,
45099,Berton,,Organic,1/12/16,2/2/16,,,,,2/2/16
45100,Strark,ios web,Referral,1/3/16,1/6/16,,,,,
45101,Berton,mac,Organic,1/2/16,1/3/16,,,,,
45102,Strark,ios web,Paid,1/23/16,1/23/16,1/24/16,Mazda,MAZDA5,2015.0,1/28/16
45103,Strark,,Organic,1/30/16,2/2/16,,,,,
45104,Strark,,Organic,1/21/16,,,,,,
45105,Berton,mac,Referral,1/6/16,1/12/16,1/13/16,Dodge,Journey,2011.0,1/16/16
45106,Strark,,Referral,1/6/16,1/6/16,,,,,
45107,Strark,other,Organic,1/21/16,1/21/16,1/25/16,Kia,Soul,2014.0,1/26/16
45108,Strark,ios web,Organic,1/28/16,2/18/16,,,,,
45109,Berton,mac,Referral,1/21/16,1/25/16,,,,,
45110,Berton,ios web,Paid,1/10/16,1/13/16,,,,,
45111,Berton,ios web,Referral,1/6/16,,,,,,
45112,Strark,ios web,Referral,1/1/16,1/16/16,2/17/16,Honda,Accord,2010.0,
45113,Strark,mac,Paid,1/30/16,,,,,,
45114,Berton,,Referral,1/3/16,1/6/16,,,,,
45115,Berton,ios web,Referral,1/1/16,1/2/16,1/4/16,Nissan,Sentra,2015.0,1/5/16
45116,Strark,android web,Referral,1/17/16,1/28/16,,,,,
45117,Wrouver,ios web,Paid,1/5/16,1/14/16,,,,,
45118,Strark,android web,Paid,1/13/16,1/16/16,1/18/16,Kia,Forte,2013.0,2/3/16
45119,Berton,android web,Organic,1/21/16,,,,,,
45120,Wrouver,android web,Referral,1/10/16,1/15/16,1/22/16,Toyota,Corolla,2016.0,
45121,Strark,,Organic,1/27/16,1/27/16,,,,,
45122,Strark,android web,Paid,1/18/16,,,,,,
45123,Strark,ios web,Organic,1/1/16,,,,,,
45124,Berton,ios web,Referral,1/7/16,1/7/16,1/7/16,Honda,Accord,2007.0,1/15/16
45125,Berton,ios web,Organic,1/11/16,,2/18/16,Bike,Bicycle,2016.0,
45126,Berton,mac,Organic,1/15/16,1/25/16,,,,,
45127,Strark,,Organic,1/4/16,,,,,,
45128,Wrouver,android web,Paid,1/11/16,1/22/16,,,,,
45129,Strark,mac,Referral,1/6/16,,,,,,
45130,Berton,mac,Paid,1/9/16,,,,,,
45131,Berton,mac,Referral,1/9/16,1/14/16,1/17/16,Ford,Escape,2013.0,
45132,Berton,mac,Paid,1/7/16,1/7/16,,,,,
45133,Berton,android web,Organic,1/13/16,2/7/16,2/12/16,Ford,Explorer,2005.0,
45134,Wrouver,ios web,Paid,1/2/16,,,,,,
45135,Strark,ios web,Paid,1/3/16,1/4/16,,,,,
45136,Berton,windows,Organic,1/10/16,1/10/16,,,,,
45137,Strark,mac,Referral,1/25/16,1/27/16,,,,,
45138,Berton,other,Referral,1/9/16,1/13/16,,,,,
45139,Berton,other,Paid,1/30/16,,,,,,
45140,Berton,android web,Referral,1/9/16,1/16/16,,,,,
45141,Wrouver,android web,Paid,1/27/16,2/7/16,,,,,
45142,Berton,windows,Paid,1/28/16,2/25/16,,,,,
45143,Strark,ios web,Organic,1/13/16,1/15/16,1/29/16,Toyota,Prius C,2012.0,
45144,Berton,windows,Organic,1/21/16,1/31/16,1/31/16,Hyundai,Tucson,2010.0,
45145,Wrouver,mac,Organic,1/19/16,,,,,,
45146,Berton,ios web,Referral,1/24/16,,,,,,
45147,Strark,android web,Paid,1/2/16,1/15/16,,,,,
45148,Strark,ios web,Paid,1/15/16,1/16/16,,,,,
45149,Berton,android web,Paid,1/14/16,1/14/16,,,,,
45150,Strark,android web,Paid,1/21/16,2/9/16,,,,,
45151,Strark,windows,Organic,1/24/16,1/25/16,,,,,
45152,Berton,,Organic,1/30/16,,,,,,
45153,Strark,,Referral,1/7/16,,,,,,
45154,Berton,windows,Paid,1/26/16,1/26/16,1/30/16,Volkswagen,Jetta,2013.0,1/30/16
45155,Wrouver,ios web,Paid,1/3/16,,,,,,
45156,Strark,,Referral,1/1/16,1/14/16,1/17/16,Audi,Q5,2012.0,
45157,Wrouver,ios web,Paid,1/2/16,,,,,,
45158,Strark,android web,Organic,1/23/16,,,,,,
45159,Strark,mac,Paid,1/14/16,1/26/16,2/18/16,Toyota,Prius V,2015.0,
45160,Strark,windows,Referral,1/4/16,1/14/16,,,,,
45161,Strark,,Organic,1/30/16,2/7/16,,,,,
45162,Strark,android web,Paid,1/23/16,,,,,,
45163,Berton,android web,Organic,1/12/16,1/24/16,,,,,
45164,Berton,android web,Paid,1/20/16,1/23/16,,,,,
45165,Berton,android web,Referral,1/3/16,1/20/16,,,,,
45166,Berton,android web,Paid,1/18/16,1/28/16,,,,,
45167,Berton,ios web,Referral,1/8/16,2/15/16,,,,,
45168,Strark,ios web,Paid,1/15/16,1/17/16,,,,,
45169,Strark,,Referral,1/3/16,,,,,,
45170,Berton,ios web,Referral,1/5/16,1/5/16,1/6/16,Jeep,Patriot,2012.0,1/11/16
45171,Strark,mac,Paid,1/2/16,1/2/16,1/4/16,Subaru,Impreza,2012.0,1/4/16
45172,Strark,ios web,Organic,1/16/16,1/16/16,,,,,
45173,Strark,mac,Organic,1/3/16,2/5/16,,,,,
45174,Strark,,Referral,1/8/16,2/3/16,,,,,
45175,Strark,ios web,Paid,1/18/16,,,,,,
45176,Berton,android web,Organic,1/1/16,1/22/16,1/24/16,Volkswagen,Passat,2013.0,
45177,Strark,mac,Referral,1/25/16,1/28/16,1/29/16,Acura,TL,2004.0,1/30/16
45178,Berton,mac,Referral,1/13/16,1/14/16,1/14/16,Toyota,Camry,2009.0,1/23/16
45179,Strark,android web,Referral,1/6/16,1/22/16,,,,,
45180,Strark,windows,Organic,1/26/16,1/26/16,,,,,
45181,Berton,ios web,Referral,1/19/16,1/21/16,2/15/16,Honda,Accord,2016.0,
45182,Strark,android web,Referral,1/8/16,2/16/16,,,,,
45183,Strark,android web,Referral,1/1/16,1/29/16,1/4/16,Nissan,Sentra,2012.0,
45184,Wrouver,ios web,Paid,1/27/16,1/27/16,,,,,
45185,Strark,android web,Paid,1/20/16,1/24/16,,,,,
45186,Strark,ios web,Referral,1/16/16,1/21/16,1/22/16,Mercedes-Benz,C-Class,2013.0,1/28/16
45187,Berton,ios web,Referral,1/29/16,2/5/16,2/18/16,Mazda,MAZDA6,2012.0,
45188,Berton,android web,Referral,1/8/16,1/13/16,,,,,
45189,Berton,ios web,Organic,1/27/16,2/1/16,,,,,
45190,Strark,ios web,Organic,1/18/16,1/23/16,2/2/16,Tesla,Model S,2015.0,
45191,Strark,,Organic,1/29/16,2/3/16,,,,,
45192,Berton,ios web,Paid,1/6/16,,,,,,
45193,Strark,android web,Referral,1/4/16,1/17/16,1/29/16,Hyundai,Sonata,2013.0,
45194,Strark,ios web,Paid,1/3/16,,,,,,
45195,Wrouver,,Organic,1/23/16,,,,,,
45196,Strark,android web,Paid,1/8/16,1/15/16,1/17/16,Mercedes-Benz,CLS-Class,2006.0,
45197,Strark,ios web,Paid,1/12/16,2/14/16,,,,,
45198,Strark,ios web,Organic,1/10/16,,,,,,
45199,Strark,android web,Organic,1/7/16,1/19/16,,,,,
45200,Berton,,Organic,1/28/16,1/31/16,,,,,
45201,Berton,android web,Organic,1/15/16,1/15/16,1/16/16,Acura,MDX,2004.0,1/23/16
45202,Strark,android web,Referral,1/18/16,1/18/16,1/21/16,Nissan,Quest,2015.0,1/22/16
45203,Strark,,Referral,1/1/16,,,,,,
45204,Strark,other,Paid,1/28/16,2/10/16,2/11/16,Volkswagen,Passat,2013.0,
45205,Berton,android web,Paid,1/21/16,,,,,,
45206,Strark,windows,Paid,1/12/16,1/13/16,1/20/16,Kia,Spectra,2008.0,2/5/16
45207,Strark,android web,Referral,1/8/16,,,,,,
45208,Strark,ios web,Paid,1/7/16,1/14/16,,,,,
45209,Strark,mac,Paid,1/12/16,,,,,,
45210,Wrouver,windows,Paid,1/8/16,1/31/16,,,,,
45211,Berton,ios web,Organic,1/28/16,1/28/16,,,,,
45212,Strark,mac,Organic,1/9/16,,,,,,
45213,Berton,mac,Referral,1/20/16,1/28/16,,,,,
45214,Strark,ios web,Referral,1/29/16,2/8/16,,,,,
45215,Strark,android web,Paid,1/23/16,1/27/16,,,,,
45216,Berton,mac,Referral,1/26/16,,2/8/16,Acura,RDX,2016.0,
45217,Strark,android web,Organic,1/13/16,2/5/16,2/8/16,Nissan,Versa,2012.0,
45218,Wrouver,mac,Organic,1/22/16,1/25/16,,,,,
45219,Strark,android web,Organic,1/2/16,1/27/16,,,,,
45220,Berton,android web,Referral,1/8/16,2/20/16,,,,,
45221,Berton,ios web,Paid,1/13/16,2/6/16,,,,,
45222,Strark,other,Referral,1/28/16,2/19/16,2/23/16,Kia,Sorento,2013.0,
45223,Wrouver,android web,Paid,1/29/16,2/23/16,,,,,
45224,Strark,windows,Organic,1/24/16,1/24/16,1/24/16,Kia,Optima,2013.0,2/5/16
45225,Strark,android web,Paid,1/18/16,2/26/16,,,,,
45226,Strark,android web,Organic,1/1/16,1/4/16,,,,,
45227,Strark,windows,Organic,1/4/16,1/4/16,1/4/16,Toyota,Camry,2012.0,
45228,Strark,ios web,Organic,1/19/16,,,,,,
45229,Strark,android web,Organic,1/12/16,1/26/16,,,,,
45230,Berton,android web,Referral,1/1/16,1/3/16,,,,,
45231,Strark,other,Paid,1/8/16,1/19/16,1/23/16,Hyundai,Elantra,2017.0,
45232,Strark,other,Paid,1/17/16,1/18/16,,,,,
45233,Strark,android web,Paid,1/15/16,2/25/16,,,,,
45234,Strark,android web,Paid,1/3/16,,,,,,
45235,Berton,windows,Paid,1/25/16,2/13/16,2/22/16,Kia,Soul,2011.0,
45236,Strark,mac,Paid,1/12/16,1/20/16,,,,,
45237,Berton,windows,Paid,1/12/16,1/30/16,,,,,
45238,Berton,ios web,Referral,1/9/16,1/11/16,1/13/16,Toyota,Camry,2010.0,1/15/16
45239,Strark,,Referral,1/1/16,,,,,,
45240,Strark,windows,Paid,1/1/16,1/19/16,,,,,
45241,Strark,windows,Referral,1/13/16,1/14/16,1/16/16,Honda,Civic,2016.0,1/22/16
45242,Berton,,Referral,1/30/16,2/7/16,,,,,
45243,Strark,ios web,Organic,1/2/16,1/7/16,,,,,
45244,Strark,android web,Referral,1/6/16,1/23/16,,,,,
45245,Berton,android web,Referral,1/5/16,1/15/16,,,,,
45246,Strark,ios web,Paid,1/13/16,1/14/16,,,,,
45247,Strark,,Organic,1/23/16,2/4/16,,,,,
45248,Berton,ios web,Organic,1/15/16,,,,,,
45249,Strark,android web,Paid,1/12/16,1/13/16,1/20/16,Dodge,Caliber,2007.0,1/27/16
45250,Strark,mac,Referral,1/20/16,1/20/16,,,,,
45251,Wrouver,ios web,Referral,1/10/16,1/30/16,,,,,
45252,Berton,ios web,Referral,1/23/16,,,,,,
45253,Berton,ios web,Paid,1/22/16,1/25/16,,,,,
45254,Strark,android web,Paid,1/2/16,1/31/16,,,,,
45255,Strark,ios web,Organic,1/8/16,1/16/16,,,,,
45256,Strark,android web,Paid,1/7/16,1/25/16,,,,,
45257,Wrouver,other,Referral,1/27/16,2/19/16,,,,,
45258,Strark,,Referral,1/5/16,1/7/16,,,,,
45259,Berton,ios web,Paid,1/29/16,2/2/16,,,,,
45260,Strark,mac,Paid,1/25/16,2/7/16,,,,,
45261,Berton,ios web,Paid,1/8/16,,,,,,
45262,Strark,ios web,Referral,1/15/16,2/8/16,,,,,
45263,Berton,android web,Paid,1/14/16,1/21/16,1/23/16,Dodge,Caravan,2005.0,
45264,Strark,ios web,Paid,1/13/16,1/27/16,1/27/16,Volkswagen,Passat,2014.0,1/31/16
45265,Strark,mac,Paid,1/6/16,1/23/16,,,,,
45266,Berton,mac,Referral,1/5/16,2/9/16,,,,,
45267,Strark,windows,Organic,1/6/16,1/11/16,1/11/16,Toyota,Sequoia,2001.0,2/2/16
45268,Berton,,Referral,1/1/16,,,,,,
45269,Strark,ios web,Organic,1/29/16,1/29/16,,,,,
45270,Berton,android web,Referral,1/23/16,1/24/16,2/6/16,Nissan,Rogue,2015.0,2/7/16
45271,Strark,android web,Organic,1/11/16,1/23/16,1/26/16,Cadillac,CTS,2008.0,1/30/16
45272,Berton,other,Paid,1/5/16,1/21/16,2/2/16,Honda,Fit,2013.0,
45273,Strark,android web,Referral,1/19/16,1/19/16,1/29/16,Volkswagen,Jetta,2013.0,
45274,Berton,ios web,Referral,1/12/16,1/30/16,,,,,
45275,Strark,ios web,Organic,1/6/16,,,,,,
45276,Strark,android web,Referral,1/28/16,2/4/16,,,,,
45277,Strark,ios web,Organic,1/24/16,1/31/16,,,,,
45278,Wrouver,ios web,Paid,1/30/16,2/1/16,,,,,
45279,Berton,other,Paid,1/13/16,1/14/16,1/25/16,Saturn,VUE,2007.0,2/4/16
45280,Berton,mac,Paid,1/6/16,1/6/16,1/15/16,Toyota,Prius V,2007.0,1/27/16
45281,Berton,ios web,Referral,1/28/16,1/29/16,2/9/16,Mercedes-Benz,GLA-Class,2016.0,2/20/16
45282,Strark,ios web,Organic,1/11/16,1/27/16,,,,,
45283,Berton,android web,Referral,1/22/16,1/27/16,2/17/16,Hyundai,Sonata,2011.0,
45284,Wrouver,android web,Paid,1/7/16,1/13/16,,,,,
45285,Berton,other,Paid,1/13/16,,,,,,
45286,Berton,mac,Referral,1/19/16,1/19/16,1/21/16,BMW,5-series,2008.0,1/25/16
45287,Strark,android web,Referral,1/10/16,1/13/16,,,,,
45288,Berton,android web,Paid,1/17/16,,,,,,
45289,Strark,windows,Paid,1/5/16,1/14/16,1/20/16,Toyota,Corolla,2016.0,1/31/16
45290,Wrouver,mac,Organic,1/18/16,1/28/16,,,,,
45291,Strark,mac,Paid,1/23/16,1/29/16,,,,,
45292,Berton,android web,Paid,1/29/16,2/21/16,,,,,
45293,Berton,mac,Organic,1/29/16,1/29/16,,,,,
45294,Strark,other,Paid,1/22/16,,,,,,
45295,Strark,ios web,Referral,1/4/16,,,,,,
45296,Berton,android web,Paid,1/10/16,1/11/16,,,,,
45297,Strark,ios web,Organic,1/20/16,1/27/16,,,,,
45298,Berton,android web,Referral,1/18/16,1/18/16,1/29/16,Ford,Escape,2003.0,
45299,Strark,mac,Paid,1/7/16,2/18/16,,,,,
45300,Strark,android web,Organic,1/5/16,1/27/16,,,,,
45301,Strark,android web,Referral,1/19/16,2/11/16,2/22/16,Toyota,Corolla,2015.0,
45302,Strark,ios web,Paid,1/14/16,,,,,,
45303,Strark,ios web,Paid,1/5/16,1/22/16,,,,,
45304,Wrouver,other,Paid,1/4/16,1/16/16,,,,,
45305,Strark,ios web,Referral,1/7/16,1/8/16,,,,,
45306,Strark,android web,Organic,1/29/16,2/3/16,2/3/16,Jaguar,S-Type,2001.0,
45307,Berton,android web,Paid,1/15/16,,,,,,
45308,Strark,android web,Paid,1/3/16,1/7/16,,,,,
45309,Strark,,Paid,1/25/16,1/25/16,1/25/16,Volvo,S40,2003.0,
45310,Berton,mac,Organic,1/26/16,2/11/16,2/19/16,Honda,Accord,2005.0,
45311,Strark,android web,Paid,1/25/16,1/26/16,,,,,
45312,Berton,mac,Paid,1/10/16,1/11/16,1/13/16,Toyota,Prius C,2015.0,1/17/16
45313,Strark,ios web,Referral,1/3/16,1/5/16,1/10/16,Dodge,Charger,2015.0,1/16/16
45314,Strark,,Organic,1/21/16,1/24/16,,,,,
45315,Strark,windows,Organic,1/16/16,1/24/16,,,,,
45316,Strark,ios web,Organic,1/26/16,1/27/16,2/12/16,Dodge,Ram 1500,2016.0,2/19/16
45317,Berton,other,Paid,1/12/16,1/14/16,1/31/16,Scion,xB,2005.0,
45318,Strark,android web,Paid,1/29/16,2/1/16,,,,,
45319,Berton,,Organic,1/24/16,,,,,,
45320,Strark,ios web,Organic,1/20/16,1/20/16,,,,,
45321,Berton,android web,Organic,1/7/16,1/9/16,,,,,
45322,Strark,windows,Paid,1/25/16,1/26/16,2/10/16,Dodge,Avenger,2014.0,
45323,Wrouver,,Organic,1/1/16,,,,,,
45324,Strark,ios web,Paid,1/29/16,,,,,,
45325,Berton,windows,Organic,1/20/16,2/1/16,,,,,
45326,Berton,ios web,Paid,1/5/16,1/5/16,1/5/16,Toyota,Prius C,2012.0,1/9/16
45327,Strark,ios web,Paid,1/8/16,1/11/16,1/8/16,Honda,Accord,2013.0,1/16/16
45328,Strark,ios web,Paid,1/24/16,2/29/16,,,,,
45329,Berton,windows,Paid,1/4/16,2/17/16,2/19/16,Hyundai,Elantra,2016.0,
45330,Strark,android web,Referral,1/10/16,1/17/16,1/17/16,Honda,Civic,2015.0,1/17/16
45331,Strark,ios web,Paid,1/3/16,1/4/16,,,,,
45332,Strark,android web,Organic,1/6/16,1/20/16,,,,,
45333,Berton,ios web,Referral,1/28/16,1/28/16,,,,,
45334,Strark,android web,Paid,1/25/16,2/8/16,,,,,
45335,Berton,,Referral,1/19/16,1/24/16,,,,,
45336,Berton,android web,Organic,1/12/16,1/23/16,,,,,
45337,Strark,ios web,Referral,1/13/16,1/20/16,,,,,
45338,Strark,android web,Referral,1/3/16,1/8/16,1/9/16,Hyundai,Accent,2014.0,1/9/16
45339,Strark,android web,Paid,1/21/16,1/31/16,,,,,
45340,Strark,ios web,Organic,1/1/16,,,,,,
45341,Berton,android web,Paid,1/19/16,1/22/16,1/24/16,Toyota,Sienna,2013.0,1/26/16
45342,Strark,,Referral,1/10/16,,,,,,
45343,Strark,ios web,Referral,1/27/16,2/5/16,2/9/16,Nissan,Sentra,2014.0,2/11/16
45344,Berton,mac,Referral,1/16/16,1/20/16,1/28/16,Toyota,RAV4,2004.0,
45345,Strark,,Referral,1/6/16,1/9/16,1/11/16,Honda,Accord,2005.0,1/17/16
45346,Strark,android web,Referral,1/13/16,,,,,,
45347,Berton,android web,Referral,1/26/16,1/26/16,1/26/16,Honda,Civic,2005.0,
45348,Strark,ios web,Paid,1/25/16,1/29/16,,,,,
45349,Strark,ios web,Referral,1/2/16,1/6/16,1/8/16,Mercedes-Benz,S-Class,2007.0,1/14/16
45350,Berton,mac,Paid,1/14/16,2/2/16,2/10/16,Infiniti,G Sedan,2006.0,
45351,Strark,ios web,Paid,1/9/16,1/21/16,,,,,
45352,Wrouver,mac,Organic,1/23/16,2/16/16,,,,,
45353,Strark,android web,Referral,1/5/16,1/5/16,1/5/16,Nissan,Versa,2015.0,1/6/16
45354,Strark,android web,Paid,1/5/16,1/27/16,2/22/16,Dodge,Durango,2015.0,
45355,Berton,ios web,Referral,1/14/16,2/6/16,2/18/16,Toyota,Corolla,2015.0,
45356,Berton,ios web,Organic,1/5/16,2/3/16,,,,,
45357,Wrouver,mac,Organic,1/18/16,1/18/16,,,,,
45358,Strark,android web,Paid,1/25/16,,,,,,
45359,Strark,ios web,Organic,1/7/16,1/21/16,2/5/16,Honda,Civic,2015.0,
45360,Berton,mac,Organic,1/23/16,1/30/16,,,,,
45361,Berton,android web,Paid,1/4/16,1/17/16,,,,,
45362,Strark,android web,Paid,1/2/16,1/3/16,,,,,
45363,Berton,windows,Referral,1/8/16,1/12/16,1/19/16,Kia,Rio,2013.0,
45364,Strark,android web,Organic,1/2/16,2/3/16,,,,,
45365,Strark,android web,Paid,1/21/16,1/23/16,,,,,
45366,Strark,ios web,Paid,1/17/16,,,,,,
45367,Strark,ios web,Referral,1/27/16,1/28/16,2/5/16,Toyota,Prius V,2011.0,2/10/16
45368,Strark,ios web,Referral,1/24/16,1/26/16,,,,,
45369,Wrouver,ios web,Paid,1/26/16,2/16/16,2/17/16,Mercedes-Benz,C-Class,2013.0,
45370,Wrouver,android web,Paid,1/25/16,1/28/16,,,,,
45371,Strark,windows,Organic,1/20/16,2/5/16,,,,,
45372,Strark,,Referral,1/7/16,1/15/16,,,,,
45373,Strark,windows,Paid,1/11/16,,,,,,
45374,Strark,android web,Referral,1/6/16,1/7/16,1/7/16,Chrysler,Town and Country,2014.0,1/7/16
45375,Berton,ios web,Referral,1/26/16,2/1/16,2/14/16,Nissan,Altima,2009.0,
45376,Strark,android web,Paid,1/12/16,,,,,,
45377,Berton,ios web,Paid,1/13/16,,,,,,
45378,Berton,windows,Referral,1/6/16,1/7/16,1/7/16,Acura,TSX,2009.0,1/10/16
45379,Berton,android web,Organic,1/19/16,2/20/16,2/25/16,Toyota,Prius,2015.0,
45380,Berton,mac,Paid,1/27/16,2/3/16,,,,,
45381,Strark,mac,Paid,1/7/16,1/7/16,1/7/16,Toyota,Prius,2013.0,1/8/16
45382,Strark,,Referral,1/19/16,,,,,,
45383,Berton,ios web,Paid,1/19/16,2/9/16,,,,,
45384,Wrouver,android web,Organic,1/3/16,1/13/16,,,,,
45385,Berton,other,Paid,1/20/16,2/6/16,,,,,
45386,Strark,ios web,Referral,1/27/16,1/29/16,,,,,
45387,Strark,windows,Organic,1/1/16,1/2/16,1/6/16,Chevrolet,Tahoe,2013.0,1/19/16
45388,Wrouver,ios web,Paid,1/13/16,,,,,,
