27061,Strark,android web,Paid,1/25/16,1/26/16,,,,,
27062,Berton,android web,Referral,1/27/16,2/7/16,,,,,
27063,Strark,windows,Organic,1/17/16,2/2/16,,,,,
27064,Berton,other,Paid,1/22/16,1/31/16,2/2/16,Toyota,Prius V,2013.0,
27065,Strark,other,Paid,1/24/16,1/29/16,2/9/16,Nissan,Rogue,2015.0,2/12/16
27066,Strark,ios web,Organic,1/4/16,1/13/16,,,,,
27067,Berton,ios web,Referral,1/1/16,1/3/16,1/4/16,Honda,Accord,2004.0,1/8/16
27068,Berton,ios web,Paid,1/16/16,1/21/16,1/21/16,Toyota,Prius V,2015.0,2/14/16
27069,Strark,ios web,Paid,1/13/16,2/7/16,2/8/16,Volkswagen,Jetta SportWagen,2014.0,
27070,Strark,ios web,Paid,1/29/16,2/2/16,,,,,
27071,Strark,ios web,Paid,1/5/16,2/20/16,,,,,
27072,Wrouver,ios web,Organic,1/12/16,2/1/16,,,,,
27073,Strark,windows,Referral,1/13/16,2/6/16,,,,,
27074,Strark,mac,Referral,1/23/16,2/1/16,2/15/16,Toyota,Prius V,2010.0,
27075,Strark,ios web,Paid,1/20/16,,,,,,
27076,Strark,ios web,Referral,1/18/16,1/20/16,,,,,
27077,Wrouver,ios web,Referral,1/3/16,1/3/16,1/7/16,Chevrolet,Impala,2011.0,1/16/16
27078,Strark,mac,Referral,1/12/16,1/23/16,2/6/16,Chevrolet,Aveo,2008.0,2/9/16
27079,Strark,ios web,Organic,1/13/16,1/15/16,1/18/16,Honda,Civic,2003.0,
27080,Strark,,Organic,1/19/16,,,,,,
27081,Strark,android web,Organic,1/13/16,1/21/16,1/24/16,Volkswagen,Passat,2012.0,
27082,Berton,android web,Referral,1/17/16,2/16/16,,,,,
27083,Strark,android web,Referral,1/8/16,1/8/16,1/16/16,Mercedes-Benz,ML 350,2001.0,1/23/16
27084,Berton,windows,Referral,1/28/16,1/29/16,,,,,
27085,Berton,ios web,Paid,1/26/16,,,,,,
27086,Strark,windows,Paid,1/24/16,,,,,,
27087,Strark,mac,Referral,1/8/16,1/8/16,,,,,
27088,Berton,ios web,Referral,1/16/16,1/17/16,,,,,
27089,Berton,mac,Referral,1/9/16,1/10/16,,,,,1/13/16
27090,Berton,,Referral,1/5/16,1/25/16,,,,,
27091,Strark,,Referral,1/1/16,,,,,,
27092,Wrouver,android web,Paid,1/3/16,2/16/16,,,,,
27093,Strark,android web,Referral,1/22/16,2/14/16,,,,,
27094,Wrouver,android web,Referral,1/1/16,,,,,,
27095,Berton,other,Organic,1/23/16,2/8/16,,,,,
27096,Berton,ios web,Referral,1/19/16,1/25/16,,,,,
27097,Strark,ios web,Referral,1/19/16,1/28/16,1/29/16,Hyundai,Elantra,2014.0,
27098,Strark,mac,Referral,1/23/16,,,,,,
27099,Wrouver,ios web,Organic,1/10/16,1/25/16,,,,,
27100,Strark,,Organic,1/18/16,,,,,,
27101,Berton,ios web,Referral,1/2/16,1/9/16,1/28/16,Audi,A4,2012.0,
27102,Strark,android web,Paid,1/8/16,1/16/16,,,,,
27103,Berton,android web,Organic,1/13/16,1/15/16,1/22/16,Honda,CR-V,2016.0,1/23/16
27104,Strark,ios web,Paid,1/10/16,1/26/16,,,,,
27105,Berton,android web,Paid,1/20/16,,,,,,
27106,Berton,windows,Organic,1/6/16,1/31/16,,,,,
27107,Berton,android web,Referral,1/4/16,1/12/16,,,,,
27108,Strark,mac,Referral,1/13/16,1/13/16,1/17/16,Volkswagen,Jetta,2013.0,1/17/16
27109,Strark,android web,Paid,1/26/16,,,,,,
27110,Berton,ios web,Organic,1/14/16,1/14/16,1/15/16,Ford,Taurus,2003.0,
27111,Wrouver,android web,Organic,1/21/16,2/6/16,,,,,
27112,Strark,ios web,Paid,1/7/16,,,,,,
27113,Strark,other,Referral,1/27/16,2/16/16,,,,,
27114,Strark,ios web,Organic,1/26/16,2/19/16,,,,,
27115,Wrouver,mac,Organic,1/19/16,1/29/16,1/31/16,Toyota,Corolla,2016.0,1/29/16
27116,Strark,android web,Referral,1/10/16,,,,,,
27117,Berton,android web,Paid,1/28/16,,,,,,
27118,Strark,android web,Paid,1/4/16,1/5/16,,,,,
27119,Berton,ios web,Paid,1/18/16,1/19/16,,,,,
27120,Strark,ios web,Organic,1/23/16,2/10/16,,,,,
27121,Strark,android web,Organic,1/14/16,1/19/16,,,,,
27122,Berton,ios web,Referral,1/2/16,,,,,,
27123,Berton,ios web,Organic,1/11/16,2/22/16,2/26/16,Nissan,Cube,2010.0,
27124,Berton,ios web,Paid,1/8/16,1/14/16,1/16/16,Toyota,Prius V,2012.0,1/19/16
27125,Strark,ios web,Referral,1/8/16,1/11/16,,,,,
27126,Strark,ios web,Paid,1/19/16,2/22/16,,,,,
27127,Berton,android web,Paid,1/27/16,1/27/16,,,,,
27128,Berton,ios web,Paid,1/6/16,1/10/16,,,,,
27129,Strark,,Organic,1/18/16,1/26/16,,,,,
27130,Berton,android web,Organic,1/4/16,1/12/16,2/24/16,Jeep,Patriot,2015.0,
27131,Berton,android web,Referral,1/25/16,1/25/16,2/2/16,Mazda,Protege,2002.0,2/7/16
27132,Strark,android web,Referral,1/10/16,2/23/16,,,,,
27133,Berton,android web,Referral,1/16/16,,,,,,
27134,Berton,ios web,Organic,1/23/16,1/28/16,,,,,
27135,Strark,android web,Paid,1/24/16,2/1/16,,,,,
27136,Berton,other,Organic,1/5/16,1/5/16,,,,,
27137,Berton,ios web,Paid,1/12/16,2/3/16,2/12/16,Toyota,Corolla,2005.0,
27138,Wrouver,ios web,Referral,1/21/16,2/6/16,2/14/16,Ford,Freestyle,2006.0,
27139,Strark,windows,Organic,1/29/16,1/30/16,,,,,
27140,Strark,android web,Referral,1/26/16,1/27/16,1/28/16,Nissan,Xterra,2006.0,1/30/16
27141,Strark,other,Referral,1/8/16,1/15/16,,,,,
27142,Berton,ios web,Paid,1/17/16,1/31/16,,,,,
27143,Strark,android web,Paid,1/23/16,,,,,,
27144,Strark,ios web,Paid,1/4/16,,,,,,
27145,Berton,ios web,Paid,1/4/16,1/23/16,,,,,
27146,Strark,ios web,Paid,1/28/16,2/5/16,,,,,
27147,Strark,,Referral,1/11/16,,,,,,
27148,Wrouver,windows,Paid,1/11/16,2/8/16,,,,,
27149,Strark,mac,Paid,1/6/16,1/6/16,1/6/16,Toyota,RAV4,2012.0,1/9/16
27150,Berton,,Referral,1/21/16,1/22/16,,,,,
27151,Strark,ios web,Paid,1/20/16,,,,,,
27152,Strark,mac,Paid,1/19/16,,,,,,
27153,Strark,,Referral,1/11/16,,,,,,
27154,Strark,mac,Paid,1/1/16,2/10/16,,,,,
27155,Wrouver,ios web,Referral,1/5/16,1/8/16,1/8/16,Audi,A4,2012.0,1/8/16
27156,Strark,mac,Paid,1/25/16,1/27/16,1/29/16,Chevrolet,Cruze,2015.0,1/30/16
27157,Berton,android web,Paid,1/10/16,1/14/16,,,,,
27158,Berton,android web,Paid,1/16/16,1/16/16,1/17/16,Honda,Pilot,2010.0,
27159,Berton,ios web,Paid,1/5/16,1/22/16,,,,,
27160,Berton,ios web,Paid,1/30/16,,,,,,
27161,Strark,ios web,Paid,1/19/16,1/26/16,,,,,
27162,Strark,android web,Organic,1/2/16,1/3/16,1/3/16,Nissan,Versa,2009.0,
27163,Strark,mac,Organic,1/1/16,1/14/16,,,,,
27164,Berton,android web,Paid,1/20/16,2/4/16,,,,,
27165,Strark,ios web,Referral,1/3/16,1/30/16,2/21/16,Hyundai,Elantra,2014.0,
27166,Strark,mac,Referral,1/9/16,2/8/16,,,,,
27167,Berton,android web,Organic,1/13/16,1/15/16,1/18/16,Honda,HR-V,2016.0,2/11/16
27168,Strark,ios web,Paid,1/2/16,,,,,,
27169,Wrouver,ios web,Paid,1/19/16,2/17/16,,,,,
27170,Strark,android web,Referral,1/6/16,1/23/16,,,,,
27171,Berton,android web,Paid,1/14/16,2/1/16,,,,,
27172,Strark,android web,Paid,1/11/16,1/12/16,2/3/16,Nissan,Versa,2014.0,
27173,Strark,android web,Referral,1/9/16,2/16/16,,,,,
27174,Berton,ios web,Organic,1/6/16,1/8/16,1/26/16,Honda,Civic,2007.0,
27175,Strark,other,Referral,1/12/16,2/8/16,,,,,
27176,Wrouver,ios web,Paid,1/18/16,2/9/16,,,,,
27177,Strark,,Referral,1/11/16,,,,,,
27178,Berton,other,Organic,1/13/16,2/3/16,,,,,
27179,Strark,android web,Referral,1/29/16,2/19/16,,,,,
27180,Wrouver,android web,Referral,1/20/16,2/2/16,2/14/16,Toyota,Prius+,2009.0,
27181,Strark,,Referral,1/6/16,1/10/16,,,,,
27182,Strark,android web,Paid,1/19/16,2/2/16,2/4/16,Honda,Accord,2016.0,
27183,Strark,ios web,Paid,1/22/16,2/8/16,,,,,
27184,Strark,ios web,Paid,1/5/16,1/25/16,1/28/16,Honda,Civic,2016.0,1/29/16
27185,Berton,,Referral,1/6/16,1/23/16,,,,,
27186,Berton,ios web,Paid,1/1/16,1/6/16,,,,,
27187,Berton,,Referral,1/1/16,,,,,,
27188,Berton,mac,Organic,1/2/16,,,,,,
27189,Strark,mac,Paid,1/5/16,,,,,,
27190,Berton,android web,Referral,1/4/16,1/13/16,,,,,
27191,Berton,android web,Paid,1/17/16,,,,,,
27192,Strark,android web,Paid,1/6/16,,,,,,
27193,Strark,ios web,Organic,1/13/16,,,,,,
27194,Berton,android web,Paid,1/20/16,1/26/16,,,,,
27195,Strark,mac,Referral,1/9/16,1/9/16,1/11/16,Ford,Fusion,2008.0,
27196,Wrouver,mac,Organic,1/18/16,2/27/16,2/28/16,Toyota,Corolla,2010.0,
27197,Berton,ios web,Organic,1/7/16,1/7/16,1/10/16,Toyota,Camry,2011.0,
27198,Wrouver,windows,Referral,1/23/16,1/30/16,2/16/16,Chevrolet,Impala,2008.0,
27199,Strark,android web,Paid,1/13/16,1/25/16,1/27/16,Hyundai,Sonata,2015.0,
27200,Strark,android web,Referral,1/16/16,1/24/16,2/6/16,Mazda,MAZDA6,2004.0,
27201,Strark,ios web,Paid,1/4/16,1/6/16,,,,,
27202,Strark,android web,Paid,1/7/16,1/7/16,1/26/16,Toyota,Yaris,2009.0,
27203,Strark,ios web,Organic,1/8/16,1/23/16,,,,,
27204,Strark,android web,Referral,1/24/16,2/1/16,,,,,
27205,Berton,other,Paid,1/16/16,,,,,,
27206,Berton,ios web,Referral,1/23/16,2/6/16,,,,,
27207,Strark,android web,Referral,1/11/16,2/12/16,2/23/16,Nissan,Versa,2015.0,
27208,Wrouver,ios web,Paid,1/20/16,1/30/16,,,,,
27209,Berton,ios web,Organic,1/26/16,1/29/16,,,,,
27210,Strark,windows,Paid,1/3/16,1/11/16,,,,,
27211,Strark,ios web,Paid,1/4/16,,,,,,
27212,Berton,android web,Paid,1/16/16,,,,,,
27213,Strark,,Organic,1/4/16,2/16/16,,,,,
27214,Berton,mac,Referral,1/4/16,1/11/16,1/30/16,Toyota,Prius V,2014.0,1/30/16
27215,Strark,,Referral,1/1/16,,,,,,
27216,Wrouver,ios web,Referral,1/18/16,1/18/16,1/18/16,Scion,xD,2008.0,2/16/16
27217,Strark,ios web,Referral,1/29/16,2/1/16,2/9/16,Lexus,ES,2015.0,
27218,Strark,ios web,Referral,1/21/16,1/26/16,1/27/16,Toyota,Sienna,2006.0,2/2/16
27219,Strark,ios web,Referral,1/1/16,1/14/16,2/3/16,Subaru,Impreza,2013.0,
27220,Strark,windows,Paid,1/14/16,1/22/16,,,,,
27221,Strark,ios web,Referral,1/23/16,1/30/16,2/11/16,Toyota,Prius C,2015.0,
27222,Berton,,Referral,1/6/16,1/13/16,,,,,
27223,Strark,mac,Organic,1/22/16,2/27/16,,,,,
27224,Strark,android web,Organic,1/17/16,1/22/16,,,,,
27225,Strark,mac,Paid,1/17/16,1/19/16,,,,,
27226,Berton,ios web,Paid,1/16/16,1/17/16,,,,,
27227,Berton,ios web,Paid,1/24/16,1/25/16,,,,,
27228,Wrouver,other,Paid,1/21/16,1/21/16,1/21/16,Mercedes-Benz,C-Class,2006.0,1/26/16
27229,Berton,android web,Paid,1/15/16,,,,,,
27230,Strark,ios web,Organic,1/18/16,1/25/16,,,,,
27231,Berton,ios web,Organic,1/5/16,1/5/16,1/6/16,Honda,Civic,2004.0,1/14/16
27232,Berton,android web,Referral,1/28/16,2/7/16,2/9/16,Toyota,Corolla,2006.0,2/18/16
27233,Wrouver,ios web,Paid,1/2/16,,,,,,
27234,Strark,,Organic,1/24/16,1/28/16,,,,,
27235,Strark,ios web,Referral,1/12/16,1/14/16,1/23/16,Lexus,RX,2010.0,1/23/16
27236,Berton,ios web,Referral,1/6/16,1/6/16,1/7/16,Nissan,Altima,2014.0,1/8/16
27237,Strark,android web,Referral,1/11/16,1/12/16,,,,,
27238,Wrouver,ios web,Paid,1/1/16,,,,,,
27239,Strark,ios web,Organic,1/12/16,2/4/16,2/24/16,Lexus,GS,2004.0,
27240,Berton,ios web,Paid,1/24/16,,,,,,
27241,Strark,android web,Referral,1/5/16,1/9/16,1/11/16,Toyota,Camry,2005.0,1/13/16
27242,Berton,ios web,Organic,1/17/16,1/18/16,,,,,
27243,Strark,ios web,Referral,1/30/16,2/20/16,,,,,
27244,Berton,,Organic,1/1/16,,,,,,
27245,Berton,ios web,Paid,1/29/16,,,,,,
27246,Strark,android web,Referral,1/1/16,1/15/16,,,,,
27247,Strark,mac,Organic,1/19/16,1/24/16,1/26/16,Toyota,Camry,2005.0,2/1/16
27248,Berton,,Referral,1/10/16,1/22/16,,,,,
27249,Strark,windows,Organic,1/14/16,1/14/16,,,,,
27250,Berton,windows,Referral,1/29/16,1/29/16,2/3/16,Honda,Fit,2016.0,
27251,Strark,ios web,Referral,1/2/16,1/2/16,1/2/16,Lexus,ES,2016.0,1/5/16
27252,Wrouver,ios web,Paid,1/11/16,1/13/16,,,,,
27253,Strark,,Organic,1/24/16,,,,,,
27254,Strark,ios web,Referral,1/27/16,2/6/16,2/8/16,Chrysler,300,2015.0,2/12/16
27255,Strark,android web,Organic,1/16/16,2/1/16,,,,,
27256,Strark,,Referral,1/3/16,,,,,,
27257,Berton,android web,Organic,1/27/16,2/3/16,,,,,
27258,Strark,ios web,Organic,1/22/16,2/4/16,,,,,
27259,Strark,,Referral,1/11/16,1/20/16,,,,,
27260,Strark,,Referral,1/5/16,1/6/16,1/8/16,Lexus,IS,2001.0,
27261,Strark,android web,Paid,1/22/16,1/25/16,,,,,
27262,Berton,windows,Paid,1/5/16,,,,,,
27263,Berton,android web,Paid,1/24/16,,,,,,
27264,Berton,android web,Paid,1/20/16,2/2/16,,,,,
27265,Berton,android web,Paid,1/13/16,1/27/16,,,,,
27266,Wrouver,android web,Referral,1/17/16,1/17/16,1/23/16,Hyundai,Sonata,2012.0,2/9/16
27267,Berton,ios web,Referral,1/20/16,1/20/16,1/21/16,Honda,Odyssey,2008.0,1/30/16
27268,Strark,windows,Organic,1/9/16,1/19/16,,,,,
27269,Strark,ios web,Organic,1/15/16,1/16/16,,,,,
27270,Strark,mac,Paid,1/21/16,2/22/16,,,,,
27271,Berton,ios web,Paid,1/18/16,1/24/16,,,,,
27272,Strark,ios web,Referral,1/5/16,2/3/16,,,,,
27273,Strark,windows,Referral,1/16/16,1/23/16,,,,,
27274,Berton,ios web,Referral,1/22/16,1/29/16,2/3/16,Toyota,Sienna,2014.0,
27275,Berton,ios web,Referral,1/4/16,1/22/16,,,,,
27276,Strark,android web,Paid,1/24/16,,,,,,
27277,Berton,ios web,Referral,1/5/16,2/16/16,,,,,
27278,Strark,android web,Referral,1/16/16,1/16/16,,,,,
27279,Strark,other,Organic,1/3/16,,,,,,
27280,Strark,other,Referral,1/5/16,1/11/16,,,,,
27281,Berton,mac,Referral,1/24/16,1/27/16,2/4/16,Ford,C-Max Hybrid,2013.0,2/6/16
27282,Strark,ios web,Paid,1/26/16,,,,,,
27283,Berton,mac,Referral,1/25/16,1/27/16,1/27/16,Acura,TLX,2007.0,1/27/16
27284,Strark,android web,Referral,1/18/16,,,,,,
27285,Strark,ios web,Organic,1/4/16,1/9/16,,,,,
27286,Berton,windows,Paid,1/18/16,2/1/16,,,,,
27287,Strark,android web,Organic,1/11/16,,,,,,
27288,Wrouver,,Organic,1/21/16,,,,,,
27289,Berton,ios web,Paid,1/26/16,1/31/16,,,,,
27290,Strark,,Referral,1/5/16,1/5/16,,,,,
27291,Strark,,Referral,1/8/16,1/8/16,,,,,
27292,Strark,android web,Paid,1/27/16,1/27/16,,,,,
27293,Berton,android web,Paid,1/15/16,,,Ford,Explorer,2010.0,
27294,Strark,other,Paid,1/27/16,1/27/16,2/1/16,Ford,Explorer,2002.0,
27295,Berton,ios web,Paid,1/7/16,,,,,,
27296,Strark,other,Paid,1/6/16,1/8/16,,,,,
27297,Strark,android web,Paid,1/22/16,2/22/16,,,,,
27298,Strark,ios web,Referral,1/19/16,2/9/16,2/18/16,Honda,Fit,2012.0,
27299,Berton,android web,Paid,1/9/16,2/14/16,2/18/16,Honda,Accord,2012.0,
27300,Berton,,Referral,1/11/16,1/23/16,,,,,
27301,Strark,mac,Organic,1/19/16,1/21/16,1/23/16,Subaru,Forester,2011.0,
27302,Berton,mac,Referral,1/5/16,1/8/16,1/10/16,Subaru,WRX,2015.0,1/15/16
27303,Berton,windows,Paid,1/26/16,2/3/16,,,,,
27304,Berton,mac,Referral,1/16/16,1/19/16,1/22/16,Toyota,Prius C,2015.0,1/23/16
27305,Strark,android web,Paid,1/18/16,1/29/16,,,,,
27306,Strark,android web,Paid,1/16/16,,,,,,
27307,Berton,android web,Referral,1/5/16,2/6/16,,,,,
27308,Strark,android web,Paid,1/11/16,,,,,,
27309,Berton,ios web,Referral,1/4/16,1/8/16,1/25/16,Kia,Rio,2014.0,
27310,Berton,mac,Referral,1/28/16,1/30/16,1/30/16,Mazda,MPV,2005.0,2/6/16
27311,Berton,android web,Referral,1/2/16,1/13/16,,,,,
27312,Berton,windows,Organic,1/27/16,2/21/16,,,,,
27313,Strark,ios web,Organic,1/20/16,1/23/16,,,,,
27314,Strark,android web,Organic,1/19/16,2/9/16,,,,,
27315,Berton,ios web,Organic,1/29/16,2/1/16,,,,,
27316,Berton,windows,Paid,1/28/16,1/28/16,,,,,
27317,Strark,other,Paid,1/8/16,,,,,,
27318,Berton,android web,Organic,1/20/16,1/27/16,2/5/16,Nissan,Altima,2013.0,
27319,Strark,android web,Paid,1/11/16,2/9/16,2/19/16,Mazda,MAZDA3,2012.0,
27320,Strark,,Referral,1/11/16,1/15/16,,,,,
27321,Strark,android web,Paid,1/14/16,,,,,,
27322,Berton,other,Organic,1/27/16,1/30/16,,,,,
27323,Strark,android web,Paid,1/18/16,2/1/16,2/8/16,Ford,Focus,2006.0,
27324,Berton,ios web,Paid,1/13/16,1/14/16,1/17/16,Honda,CR-V,2006.0,1/18/16
27325,Strark,windows,Paid,1/20/16,2/24/16,,,,,
27326,Strark,android web,Paid,1/28/16,1/30/16,1/30/16,Volkswagen,Passat,2012.0,2/1/16
27327,Berton,,Referral,1/1/16,,,,,,
27328,Strark,,Referral,1/4/16,,,,,,
27329,Wrouver,windows,Paid,1/22/16,1/22/16,,,,,
27330,Strark,other,Organic,1/15/16,2/5/16,,,,,
27331,Berton,ios web,Paid,1/9/16,2/1/16,2/14/16,Volkswagen,GTI,2014.0,
27332,Berton,ios web,Referral,1/3/16,2/21/16,2/1/16,Honda,CR-V,2014.0,
27333,Strark,android web,Paid,1/28/16,1/29/16,2/1/16,Chevrolet,Malibu,2010.0,2/23/16
27334,Strark,android web,Referral,1/10/16,,,,,,
27335,Wrouver,,Organic,1/20/16,1/20/16,,,,,
27336,Berton,ios web,Paid,1/29/16,2/9/16,2/13/16,Honda,Accord,2008.0,
27337,Strark,,Referral,1/3/16,1/13/16,,,,,
27338,Berton,android web,Referral,1/27/16,2/22/16,2/24/16,Kia,Sportage,2011.0,
27339,Strark,ios web,Organic,1/19/16,1/23/16,1/23/16,Toyota,Camry,2016.0,1/29/16
27340,Berton,,Referral,1/19/16,,,,,,
27341,Strark,ios web,Paid,1/4/16,1/17/16,,,,,
27342,Berton,ios web,Paid,1/6/16,,1/21/16,Toyota,Corolla,2011.0,
27343,Strark,android web,Organic,1/12/16,1/25/16,1/26/16,Lexus,LX,2000.0,
27344,Strark,ios web,Referral,1/27/16,2/8/16,2/16/16,Toyota,Corolla,2010.0,
27345,Strark,,Organic,1/15/16,,,,,,
27346,Berton,android web,Referral,1/13/16,1/17/16,,,,,
27347,Strark,ios web,Paid,1/5/16,,,,,,
27348,Berton,android web,Organic,1/4/16,1/24/16,,,,,
27349,Strark,,Referral,1/25/16,1/29/16,,,,,
27350,Strark,other,Organic,1/20/16,2/25/16,,,,,
27351,Berton,,Referral,1/6/16,,,,,,
27352,Berton,windows,Paid,1/14/16,2/7/16,2/9/16,Ford,Taurus,2002.0,
27353,Strark,android web,Referral,1/6/16,1/13/16,,,,,
27354,Strark,mac,Referral,1/20/16,1/22/16,1/23/16,Toyota,Prius V,2012.0,1/26/16
27355,Berton,other,Organic,1/3/16,1/26/16,,,,,
27356,Berton,android web,Referral,1/20/16,1/22/16,1/26/16,Mercedes-Benz,C-Class,2004.0,2/17/16
27357,Wrouver,android web,Paid,1/19/16,,,,,,
27358,Strark,ios web,Referral,1/20/16,,3/18/16,Toyota,Prius C,2016.0,
27359,Wrouver,android web,Referral,1/27/16,2/10/16,2/11/16,Hyundai,Accent,2012.0,2/11/16
27360,Wrouver,ios web,Paid,1/25/16,,,,,,
27361,Strark,ios web,Referral,1/14/16,1/29/16,2/2/16,Nissan,Altima,2009.0,2/3/16
27362,Strark,ios web,Paid,1/28/16,1/31/16,,,,,
27363,Strark,ios web,Referral,1/11/16,1/28/16,,,,,
27364,Berton,android web,Referral,1/29/16,2/3/16,,,,,
27365,Berton,other,Organic,1/26/16,1/28/16,1/31/16,Subaru,Impreza,2014.0,2/6/16
27366,Berton,windows,Organic,1/15/16,1/17/16,,,,,
27367,Strark,ios web,Paid,1/1/16,1/14/16,1/22/16,Toyota,Prius,2007.0,
27368,Strark,android web,Paid,1/11/16,,,,,,
27369,Strark,windows,Paid,1/7/16,1/16/16,,,,,
27370,Wrouver,android web,Referral,1/23/16,1/29/16,,,,,
27371,Strark,ios web,Referral,1/10/16,1/12/16,1/15/16,Nissan,Altima,2015.0,
27372,Berton,ios web,Organic,1/30/16,,,,,,
27373,Strark,mac,Referral,1/26/16,2/15/16,,,,,
27374,Strark,,Organic,1/19/16,,,,,,
27375,Strark,android web,Paid,1/27/16,2/12/16,,,,,
27376,Strark,android web,Paid,1/24/16,,,,,,
27377,Berton,ios web,Paid,1/21/16,,,,,,
27378,Berton,mac,Paid,1/18/16,1/19/16,1/20/16,Nissan,Murano,2009.0,1/22/16
27379,Strark,other,Referral,1/27/16,1/30/16,2/14/16,Audi,A4,2013.0,2/15/16
27380,Berton,ios web,Paid,1/16/16,,,,,,
27381,Berton,windows,Referral,1/7/16,1/7/16,1/11/16,Honda,CR-V,2013.0,1/31/16
27382,Strark,android web,Paid,1/29/16,2/8/16,,,,,2/27/16
27383,Strark,other,Organic,1/18/16,1/25/16,1/30/16,Volkswagen,Passat,2014.0,2/1/16
27384,Strark,ios web,Organic,1/16/16,1/30/16,,,,,
27385,Berton,ios web,Referral,1/8/16,,,,,,
27386,Strark,windows,Referral,1/18/16,2/19/16,,,,,
27387,Berton,windows,Paid,1/29/16,2/5/16,,,,,
27388,Strark,android web,Referral,1/16/16,1/16/16,,,,,
