18080,Berton,ios web,Referral,1/6/16,1/28/16,,,,,
18081,Strark,windows,Paid,1/27/16,1/28/16,,,,,
18082,Strark,android web,Paid,1/4/16,2/4/16,,,,,
18083,Strark,mac,Organic,1/22/16,1/27/16,,,,,
18084,Strark,windows,Organic,1/6/16,1/21/16,,,,,
18085,Strark,windows,Paid,1/7/16,1/10/16,1/18/16,Kia,Forte,2010.0,
18086,Berton,android web,Paid,1/30/16,,,,,,
18087,Strark,android web,Paid,1/15/16,2/20/16,,,,,
18088,Berton,ios web,Paid,1/9/16,2/9/16,,,,,
18089,Berton,mac,Organic,1/8/16,1/13/16,,,,,
18090,Wrouver,mac,Paid,1/12/16,2/4/16,2/15/16,Volvo,S60,2012.0,
18091,Berton,ios web,Organic,1/25/16,1/26/16,,,,,
18092,Strark,,Referral,1/10/16,,,,,,
18093,Strark,android web,Paid,1/8/16,,,,,,
18094,Berton,ios web,Referral,1/23/16,1/26/16,2/3/16,Nissan,Versa,2012.0,
18095,Strark,,Organic,1/25/16,,,,,,
18096,Strark,other,Paid,1/7/16,1/22/16,2/7/16,Audi,A4,2011.0,
18097,Berton,ios web,Referral,1/11/16,2/5/16,,,,,
18098,Berton,ios web,Referral,1/28/16,1/28/16,1/29/16,Toyota,Prius V,2015.0,1/29/16
18099,Berton,ios web,Referral,1/5/16,1/29/16,2/1/16,Toyota,RAV4,2008.0,
18100,Strark,ios web,Paid,1/22/16,2/6/16,,,,,
18101,Wrouver,ios web,Paid,1/23/16,,,,,,
18102,Strark,android web,Referral,1/21/16,2/14/16,,,,,
18103,Berton,ios web,Referral,1/1/16,1/1/16,,,,,
18104,Berton,ios web,Paid,1/28/16,1/28/16,,,,,
18105,Berton,android web,Paid,1/30/16,,,,,,
18106,Berton,android web,Paid,1/9/16,1/30/16,,,,,
18107,Strark,ios web,Paid,1/20/16,,,,,,
18108,Berton,android web,Referral,1/14/16,,,,,,
18109,Strark,other,Paid,1/16/16,,,,,,
18110,Berton,ios web,Paid,1/25/16,,,,,,
18111,Berton,ios web,Paid,1/4/16,,,,,,
18112,Strark,windows,Paid,1/1/16,1/24/16,,,,,
18113,Strark,,Referral,1/10/16,1/15/16,1/19/16,Hyundai,Sonata,2015.0,
18114,Strark,windows,Paid,1/29/16,1/30/16,2/8/16,Chevrolet,Cruze,2014.0,
18115,Berton,mac,Organic,1/5/16,1/15/16,,,,,
18116,Strark,windows,Paid,1/30/16,2/4/16,,,,,
18117,Strark,ios web,Referral,1/16/16,1/25/16,,,,,
18118,Strark,,Referral,1/10/16,,,,,,
18119,Strark,ios web,Paid,1/5/16,1/17/16,,,,,
18120,Berton,android web,Referral,1/14/16,1/18/16,2/11/16,Toyota,Tundra,2007.0,
18121,Berton,,Organic,1/12/16,1/12/16,,,,,
18122,Strark,,Organic,1/28/16,1/31/16,2/2/16,Hyundai,Sonata,2013.0,
18123,Wrouver,ios web,Paid,1/5/16,1/12/16,,,,,
18124,Strark,mac,Paid,1/1/16,1/23/16,2/6/16,Toyota,Camry,2015.0,
18125,Strark,ios web,Organic,1/27/16,1/27/16,,,,,
18126,Berton,ios web,Paid,1/23/16,1/23/16,,,,,
18127,Strark,other,Paid,1/5/16,1/30/16,,,,,
18128,Berton,mac,Organic,1/5/16,1/29/16,,,,,
18129,Strark,ios web,Paid,1/25/16,2/4/16,2/7/16,Kia,Rio,2013.0,
18130,Berton,ios web,Paid,1/18/16,,,,,,
18131,Strark,ios web,Referral,1/6/16,1/19/16,,,,,
18132,Strark,android web,Referral,1/14/16,1/17/16,,,,,
18133,Berton,ios web,Paid,1/1/16,,,,,,
18134,Strark,mac,Referral,1/12/16,1/13/16,1/14/16,Toyota,Prius V,2015.0,1/14/16
18135,Strark,android web,Paid,1/14/16,1/22/16,1/14/16,Honda,Pilot,2003.0,
18136,Strark,android web,Paid,1/14/16,2/2/16,,,,,
18137,Berton,other,Paid,1/4/16,1/7/16,1/8/16,Toyota,Prius V,2008.0,
18138,Strark,,Referral,1/10/16,,,,,,
18139,Strark,,Referral,1/4/16,1/15/16,,,,,
18140,Wrouver,ios web,Paid,1/9/16,2/18/16,,,,,
18141,Strark,ios web,Paid,1/5/16,,,,,,
18142,Strark,mac,Paid,1/8/16,1/8/16,2/22/16,Honda,Civic,2007.0,
18143,Strark,windows,Paid,1/5/16,1/15/16,,,,,
18144,Berton,android web,Paid,1/16/16,,,,,,
18145,Berton,ios web,Referral,1/17/16,1/21/16,2/1/16,Honda,Accord,2009.0,2/3/16
18146,Wrouver,windows,Paid,1/23/16,2/16/16,,,,,
18147,Strark,,Referral,1/5/16,,,,,,
18148,Berton,ios web,Referral,1/4/16,1/23/16,,,,,
18149,Wrouver,android web,Referral,1/28/16,2/3/16,2/4/16,Nissan,Altima Hybrid,2015.0,2/5/16
18150,Strark,,Referral,1/2/16,1/12/16,,,,,
18151,Berton,other,Paid,1/23/16,1/24/16,,,,,
18152,Wrouver,,Organic,1/22/16,,,,,,
18153,Strark,mac,Organic,1/27/16,,,,,,
18154,Berton,mac,Referral,1/26/16,1/29/16,1/31/16,Toyota,Prius,2011.0,2/6/16
18155,Strark,android web,Referral,1/12/16,1/20/16,1/20/16,Hyundai,Elantra,2014.0,
18156,Strark,android web,Paid,1/21/16,2/10/16,,,,,
18157,Strark,ios web,Paid,1/11/16,1/14/16,1/15/16,Jeep,Grand Cherokee,2014.0,2/7/16
18158,Strark,other,Referral,1/4/16,1/8/16,,,,,
18159,Strark,android web,Paid,1/11/16,1/13/16,,,,,
18160,Strark,ios web,Paid,1/1/16,,,,,,
18161,Strark,android web,Paid,1/11/16,,,,,,
18162,Strark,ios web,Paid,1/5/16,,,,,,
18163,Strark,android web,Organic,1/4/16,1/30/16,1/30/16,Toyota,Corolla,2016.0,
18164,Berton,android web,Paid,1/30/16,2/23/16,,,,,
18165,Wrouver,mac,Paid,1/19/16,2/5/16,,,,,
18166,Strark,android web,Referral,1/16/16,,,,,,
18167,Strark,ios web,Paid,1/24/16,2/7/16,2/26/16,Honda,Civic,2015.0,
18168,Berton,ios web,Paid,1/11/16,1/17/16,,,,,
18169,Strark,,Organic,1/17/16,,,,,,
18170,Strark,android web,Organic,1/3/16,1/30/16,,,,,
18171,Berton,,Referral,1/11/16,,,,,,
18172,Berton,,Referral,1/25/16,1/25/16,1/25/16,Nissan,Cube,2009.0,
18173,Berton,android web,Paid,1/25/16,1/29/16,,,,,
18174,Strark,android web,Paid,1/30/16,1/31/16,,,,,
18175,Strark,ios web,Organic,1/17/16,1/18/16,1/19/16,Toyota,Prius,2015.0,1/30/16
18176,Berton,,Referral,1/11/16,,,,,,
18177,Berton,ios web,Organic,1/12/16,,,,,,
18178,Strark,,Referral,1/9/16,,,,,,
18179,Berton,mac,Referral,1/17/16,1/18/16,2/13/16,Volkswagen,Passat,2013.0,
18180,Strark,android web,Paid,1/6/16,,,,,,
18181,Berton,android web,Paid,1/4/16,2/13/16,,,,,
18182,Strark,android web,Paid,1/1/16,,,,,,
18183,Strark,android web,Paid,1/2/16,1/3/16,1/7/16,Toyota,Corolla,2013.0,1/7/16
18184,Berton,windows,Paid,1/17/16,1/28/16,2/10/16,Mitsubishi,Lancer,2004.0,
18185,Strark,ios web,Organic,1/5/16,,,,,,
18186,Strark,other,Paid,1/15/16,1/16/16,1/16/16,Mazda,MAZDA3,2013.0,
18187,Berton,ios web,Organic,1/25/16,2/10/16,,,,,
18188,Berton,windows,Paid,1/4/16,1/12/16,,,,,
18189,Wrouver,windows,Organic,1/8/16,1/28/16,,,,,
18190,Wrouver,mac,Organic,1/5/16,2/1/16,,,,,
18191,Berton,android web,Paid,1/30/16,1/30/16,2/14/16,Hyundai,Elantra,2014.0,
18192,Berton,ios web,Referral,1/7/16,1/7/16,1/8/16,Toyota,Corolla,2013.0,1/8/16
18193,Strark,ios web,Referral,1/4/16,1/5/16,1/16/16,Toyota,Matrix,2006.0,1/19/16
18194,Berton,mac,Referral,1/26/16,,,,,,
18195,Strark,android web,Paid,1/9/16,2/11/16,2/20/16,Chevrolet,Silverado 1500,2014.0,
18196,Strark,android web,Paid,1/8/16,1/20/16,,,,,
18197,Strark,android web,Paid,1/9/16,1/21/16,,,,,
18198,Berton,ios web,Paid,1/21/16,1/23/16,,,,,
18199,Strark,ios web,Referral,1/15/16,1/20/16,,,,,
18200,Berton,,Referral,1/4/16,,,,,,
18201,Berton,ios web,Paid,1/4/16,1/9/16,,,,,
18202,Berton,android web,Referral,1/15/16,1/16/16,1/22/16,Nissan,Sentra,2015.0,1/26/16
18203,Berton,android web,Paid,1/24/16,,,,,,
18204,Strark,android web,Paid,1/20/16,1/22/16,,,,,
18205,Berton,ios web,Organic,1/15/16,1/27/16,,,,,
18206,Strark,windows,Organic,1/7/16,1/9/16,1/12/16,Toyota,Camry,2015.0,1/13/16
18207,Strark,mac,Paid,1/14/16,1/16/16,1/17/16,Toyota,Prius V,2011.0,1/22/16
18208,Strark,ios web,Paid,1/2/16,,,,,,
18209,Strark,windows,Organic,1/7/16,,,,,,
18210,Berton,ios web,Organic,1/14/16,1/15/16,1/23/16,Toyota,Corolla,2004.0,1/28/16
18211,Strark,mac,Paid,1/11/16,1/18/16,,,,,
18212,Strark,ios web,Paid,1/27/16,1/27/16,2/9/16,Toyota,Camry,2003.0,
18213,Berton,mac,Organic,1/23/16,1/23/16,,,,,1/27/16
18214,Berton,windows,Referral,1/15/16,1/16/16,,,,,
18215,Strark,windows,Referral,1/5/16,1/17/16,2/18/16,Nissan,Sentra,2015.0,
18216,Strark,,Referral,1/29/16,2/1/16,2/2/16,Volkswagen,CC,2013.0,
18217,Strark,other,Paid,1/22/16,1/27/16,1/31/16,Hyundai,Accent,2011.0,2/1/16
18218,Strark,other,Paid,1/17/16,,,,,,
18219,Strark,android web,Paid,1/11/16,1/22/16,,,,,
18220,Strark,android web,Paid,1/24/16,2/12/16,,,,,
18221,Strark,ios web,Organic,1/7/16,1/15/16,,,,,
18222,Berton,windows,Paid,1/13/16,1/17/16,,,,,
18223,Berton,other,Paid,1/8/16,1/22/16,,,,,
18224,Wrouver,ios web,Paid,1/19/16,1/24/16,,,,,
18225,Strark,android web,Paid,1/18/16,1/20/16,,,,,
18226,Wrouver,windows,Organic,1/3/16,1/4/16,1/4/16,Hyundai,Accent,2013.0,
18227,Strark,android web,Organic,1/19/16,2/13/16,,,,,
18228,Strark,ios web,Referral,1/10/16,1/16/16,1/16/16,BMW,3-series,2015.0,
18229,Strark,android web,Referral,1/3/16,1/4/16,,,,,
18230,Wrouver,ios web,Referral,1/4/16,,,,,,
18231,Berton,android web,Paid,1/27/16,1/28/16,,,,,
18232,Strark,other,Referral,1/6/16,1/8/16,1/8/16,Infiniti,G Sedan,2011.0,
18233,Strark,android web,Paid,1/21/16,2/14/16,,,,,
18234,Strark,other,Paid,1/26/16,2/7/16,,,,,
18235,Berton,other,Organic,1/1/16,2/9/16,,,,,
18236,Berton,ios web,Organic,1/17/16,,,,,,
18237,Strark,,Referral,1/6/16,,,,,,
18238,Berton,ios web,Referral,1/6/16,1/31/16,,,,,
18239,Strark,android web,Paid,1/25/16,,,,,,
18240,Strark,windows,Paid,1/28/16,,,,,,
18241,Wrouver,mac,Referral,1/9/16,1/11/16,1/10/16,Toyota,Camry Hybrid,2008.0,1/16/16
18242,Strark,android web,Organic,1/15/16,,,,,,
18243,Berton,android web,Paid,1/10/16,1/17/16,1/19/16,Ford,Fusion,2014.0,1/23/16
18244,Berton,ios web,Referral,1/26/16,1/26/16,1/31/16,Lincoln,Navigator,2015.0,
18245,Strark,windows,Paid,1/1/16,,,,,,
18246,Berton,android web,Paid,1/10/16,2/21/16,2/27/16,Honda,Accord,2008.0,
18247,Strark,android web,Paid,1/2/16,,,,,,
18248,Berton,ios web,Paid,1/28/16,1/30/16,,,,,
18249,Berton,windows,Organic,1/9/16,1/17/16,,,,,
18250,Berton,android web,Paid,1/11/16,,,,,,
18251,Berton,android web,Organic,1/11/16,1/11/16,,,,,
18252,Strark,ios web,Referral,1/28/16,1/31/16,,,,,
18253,Berton,ios web,Referral,1/17/16,1/25/16,,,,,
18254,Strark,,Organic,1/28/16,,,,,,
18255,Strark,,Organic,1/23/16,,,,,,
18256,Strark,mac,Paid,1/23/16,1/25/16,,,,,
18257,Strark,ios web,Referral,1/18/16,1/23/16,1/23/16,Toyota,RAV4,2013.0,
18258,Strark,other,Paid,1/29/16,1/31/16,,,,,
18259,Strark,ios web,Referral,1/5/16,2/3/16,,,,,
18260,Strark,,Referral,1/5/16,,,,,,
18261,Berton,ios web,Paid,1/26/16,1/27/16,,,,,
18262,Strark,,Referral,1/10/16,,,,,,
18263,Berton,windows,Paid,1/2/16,1/3/16,,,,,
18264,Strark,ios web,Paid,1/18/16,2/1/16,2/20/16,Lexus,RX,2008.0,
18265,Strark,other,Paid,1/26/16,1/27/16,,,,,
18266,Strark,android web,Organic,1/19/16,,,,,,
18267,Berton,,Referral,1/8/16,,,,,,
18268,Strark,ios web,Paid,1/13/16,1/17/16,1/18/16,Toyota,Prius V,2015.0,2/6/16
18269,Strark,ios web,Referral,1/2/16,2/24/16,,,,,
18270,Berton,android web,Paid,1/9/16,2/3/16,,,,,
18271,Strark,ios web,Organic,1/29/16,2/1/16,,,,,
18272,Strark,android web,Paid,1/25/16,2/1/16,,,,,
18273,Strark,android web,Paid,1/21/16,1/29/16,2/6/16,Toyota,RAV4,2012.0,
18274,Strark,mac,Organic,1/14/16,1/21/16,1/21/16,BMW,5-series,2012.0,
18275,Berton,mac,Referral,1/13/16,,2/17/16,Honda,Odyssey,2014.0,
18276,Berton,other,Paid,1/14/16,1/15/16,1/19/16,Toyota,RAV4,2014.0,1/25/16
18277,Strark,ios web,Organic,1/16/16,,,,,,
18278,Strark,,Referral,1/6/16,,,,,,
18279,Berton,,Referral,1/8/16,2/18/16,,,,,
18280,Strark,windows,Organic,1/23/16,,,,,,
18281,Strark,,Referral,1/1/16,,,,,,
18282,Berton,ios web,Paid,1/24/16,1/26/16,,,,,
18283,Berton,ios web,Organic,1/13/16,1/25/16,,,,,
18284,Strark,,Organic,1/25/16,2/5/16,,,,,
18285,Strark,other,Paid,1/8/16,1/30/16,2/16/16,Honda,Odyssey,2014.0,
18286,Strark,mac,Referral,1/29/16,1/30/16,,,,,
18287,Wrouver,mac,Organic,1/4/16,1/6/16,1/17/16,Hyundai,Elantra,2016.0,1/18/16
18288,Strark,,Referral,1/4/16,,,,,,
18289,Wrouver,ios web,Paid,1/29/16,2/11/16,,,,,
18290,Berton,android web,Referral,1/27/16,2/5/16,,,,,
18291,Strark,other,Organic,1/28/16,2/3/16,,,,,
18292,Strark,android web,Organic,1/13/16,2/15/16,2/27/16,Infiniti,QX56,2006.0,
18293,Berton,ios web,Referral,1/8/16,,,,,,
18294,Strark,windows,Organic,1/14/16,,,,,,
18295,Strark,mac,Referral,1/30/16,2/6/16,2/25/16,Lincoln,MKZ,2014.0,2/27/16
18296,Strark,ios web,Paid,1/30/16,,,,,,
18297,Strark,android web,Organic,1/11/16,,,,,,
18298,Strark,ios web,Paid,1/10/16,1/10/16,,,,,
18299,Berton,mac,Paid,1/21/16,1/21/16,1/23/16,Toyota,Corolla,2014.0,1/26/16
18300,Strark,ios web,Paid,1/25/16,,,,,,
18301,Berton,ios web,Organic,1/24/16,1/24/16,,,,,
18302,Berton,android web,Referral,1/4/16,1/6/16,,,,,
18303,Strark,ios web,Referral,1/19/16,1/23/16,2/19/16,Infiniti,Q50,2015.0,
18304,Strark,ios web,Paid,1/24/16,1/25/16,,,,,
18305,Strark,android web,Paid,1/25/16,1/26/16,,,,,
18306,Strark,android web,Referral,1/5/16,2/1/16,,,,,
18307,Berton,,Organic,1/21/16,,,,,,
18308,Strark,ios web,Organic,1/26/16,1/27/16,1/29/16,Ford,Escape,2005.0,1/30/16
18309,Strark,windows,Organic,1/27/16,2/2/16,,,,,
18310,Berton,android web,Organic,1/7/16,2/5/16,,,,,
18311,Strark,android web,Referral,1/6/16,1/19/16,,,,,
18312,Strark,ios web,Paid,1/5/16,1/5/16,,,,,
18313,Berton,mac,Organic,1/25/16,1/27/16,,,,,
18314,Berton,ios web,Referral,1/2/16,1/9/16,1/26/16,Toyota,Prius,2012.0,
18315,Strark,ios web,Paid,1/26/16,2/1/16,2/4/16,Toyota,Prius V,2013.0,
18316,Strark,android web,Referral,1/7/16,1/25/16,,,,,
18317,Strark,android web,Organic,1/2/16,2/8/16,,,,,
18318,Strark,ios web,Referral,1/7/16,1/9/16,,,,,
18319,Strark,,Referral,1/20/16,,,,,,
18320,Strark,ios web,Paid,1/26/16,2/1/16,2/1/16,Hyundai,Elantra,2008.0,
18321,Strark,ios web,Organic,1/3/16,,,,,,
18322,Strark,android web,Paid,1/10/16,,,,,,
18323,Wrouver,,Organic,1/20/16,,,,,,
18324,Strark,windows,Organic,1/6/16,1/6/16,,,,,
18325,Berton,ios web,Organic,1/11/16,1/30/16,2/1/16,BMW,3-series,2003.0,
18326,Wrouver,other,Paid,1/18/16,1/29/16,2/11/16,Honda,Accord,2006.0,2/2/16
18327,Strark,ios web,Referral,1/17/16,1/23/16,2/16/16,Honda,Accord,2015.0,
18328,Berton,ios web,Paid,1/10/16,,,,,,
18329,Strark,android web,Paid,1/27/16,2/9/16,,,,,
18330,Strark,mac,Organic,1/11/16,1/25/16,,,,,
18331,Berton,,Referral,1/25/16,,,,,,
18332,Berton,ios web,Referral,1/11/16,1/14/16,1/17/16,Toyota,Corolla,2013.0,1/22/16
18333,Berton,ios web,Paid,1/4/16,1/9/16,,,,,
18334,Berton,,Referral,1/7/16,,,,,,
18335,Strark,android web,Paid,1/23/16,1/29/16,,,,,
18336,Berton,mac,Organic,1/25/16,2/13/16,,,,,
18337,Berton,android web,Referral,1/21/16,1/23/16,,,,,
18338,Berton,ios web,Referral,1/6/16,1/6/16,1/6/16,Lexus,IS,2008.0,1/8/16
18339,Wrouver,other,Paid,1/28/16,1/29/16,,,,,
18340,Strark,,Organic,1/19/16,,,,,,
18341,Strark,windows,Paid,1/22/16,1/25/16,,,,,
18342,Strark,other,Paid,1/22/16,1/26/16,,,,,
18343,Berton,,Referral,1/3/16,1/30/16,,,,,
18344,Berton,,Referral,1/8/16,2/7/16,,,,,
18345,Strark,mac,Referral,1/3/16,2/6/16,,,,,
18346,Strark,ios web,Paid,1/8/16,1/9/16,1/13/16,Toyota,Prius V,2015.0,
18347,Strark,ios web,Paid,1/4/16,2/1/16,,,,,
18348,Berton,other,Referral,1/30/16,,,,,,
18349,Berton,mac,Organic,1/12/16,,,,,,
18350,Berton,android web,Referral,1/23/16,2/1/16,,,,,
18351,Strark,android web,Referral,1/6/16,,,,,,
18352,Berton,android web,Paid,1/21/16,,,,,,
18353,Berton,ios web,Paid,1/26/16,1/27/16,,,,,
18354,Berton,mac,Paid,1/7/16,1/15/16,,,,,
18355,Strark,android web,Paid,1/1/16,,,,,,
18356,Strark,other,Organic,1/12/16,1/24/16,,,,,
18357,Strark,android web,Paid,1/30/16,2/3/16,,,,,
18358,Berton,ios web,Paid,1/5/16,,,,,,
18359,Strark,ios web,Referral,1/29/16,1/29/16,1/29/16,Toyota,Prius,2013.0,2/2/16
18360,Berton,ios web,Referral,1/13/16,2/1/16,,,,,
18361,Strark,ios web,Organic,1/18/16,,,,,,
18362,Strark,windows,Paid,1/22/16,1/23/16,2/5/16,Toyota,Prius V,2015.0,2/12/16
18363,Wrouver,windows,Referral,1/12/16,2/20/16,2/28/16,Mercedes-Benz,C-Class,2008.0,
18364,Berton,ios web,Organic,1/19/16,1/19/16,,,,,
18365,Berton,ios web,Referral,1/20/16,2/16/16,2/26/16,Audi,A4,2004.0,
18366,Wrouver,android web,Paid,1/18/16,2/1/16,,,,,
18367,Strark,mac,Referral,1/14/16,1/14/16,1/15/16,Porsche,Cayenne,2014.0,1/16/16
18368,Strark,android web,Paid,1/17/16,,,,,,
18369,Strark,,Organic,1/22/16,1/22/16,,,,,
18370,Strark,windows,Paid,1/13/16,1/21/16,2/6/16,Chevrolet,Impala,2003.0,
18371,Berton,mac,Referral,1/12/16,1/17/16,1/19/16,Toyota,Prius V,2006.0,
18372,Strark,ios web,Paid,1/23/16,2/8/16,,,,,
18373,Berton,,Referral,1/11/16,,,,,,
18374,Berton,mac,Paid,1/10/16,1/25/16,2/3/16,Mazda,MAZDA6,2012.0,
18375,Wrouver,windows,Paid,1/13/16,1/19/16,1/21/16,Toyota,Prius,2010.0,1/26/16
18376,Strark,ios web,Paid,1/22/16,2/2/16,,,,,
18377,Berton,android web,Organic,1/7/16,1/21/16,,,,,
18378,Strark,mac,Referral,1/30/16,2/18/16,2/18/16,Toyota,Prius C,2015.0,2/19/16
18379,Strark,windows,Paid,1/20/16,1/20/16,,,,,
18380,Strark,,Organic,1/28/16,1/30/16,2/6/16,Kia,Soul,2013.0,2/7/16
18381,Berton,mac,Paid,1/27/16,2/10/16,,,,,
18382,Strark,,Referral,1/8/16,,,,,,
18383,Berton,windows,Referral,1/4/16,,,,,,
18384,Strark,android web,Referral,1/3/16,1/12/16,1/21/16,Honda,Civic,2015.0,
18385,Berton,android web,Organic,1/24/16,1/24/16,,,,,
18386,Berton,,Organic,1/22/16,,,,,,
18387,Berton,windows,Referral,1/26/16,2/10/16,2/18/16,Toyota,Prius V,2010.0,2/20/16
18388,Berton,windows,Paid,1/21/16,,,,,,
18389,Berton,android web,Paid,1/20/16,,,,,,
18390,Strark,ios web,Paid,1/14/16,1/14/16,1/14/16,Honda,Accord,2015.0,1/17/16
18391,Wrouver,other,Paid,1/20/16,2/2/16,,,,,
18392,Berton,,Referral,1/25/16,2/1/16,,,,,
18393,Wrouver,other,Organic,1/11/16,,,,,,
18394,Strark,ios web,Paid,1/18/16,2/11/16,,,,,
18395,Strark,ios web,Referral,1/1/16,1/7/16,1/8/16,Kia,Forte,2015.0,1/13/16
18396,Wrouver,ios web,Referral,1/25/16,1/25/16,1/25/16,Hyundai,Sonata,2015.0,
